Concurso;Data do Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;Bola6;Ganhadores 6 acertos;Rateio 6 acertos;Ganhadores 5 acertos;Rateio 5 acertos;Ganhadores 4 acertos;Rateio 4 acertos;Acumulado 6 acertos;Arrecadação Total;Estimativa prêmio;Acumulado Sorteio Especial Mega da Virada
1599;14052014;3;10;15;35;36;58;1;1,188,246,939.00;135;1,959,199.00;8922;42349;0;451,771,825.00;18,000,000.00;2,876,910,361.00
1600;17052014;9;23;32;35;46;57;1;1,775,192,834.00;110;2,614,787.00;8443;48666;0;491,287,625.00;2,500,000.00;2,952,601,566.00
1601;21052014;8;10;24;45;56;60;0;0;90;1,904,765.00;5373;45579;315,789,901.00;292,813,175.00;7,000,000.00;2,997,714,411.00
1602;24052014;8;12;22;35;40;44;1;72,223,889.00;69;3,197,736.00;6039;52194;0;37,687,595.00;3,000,000.00;3,055,778,555.00
1603;28052014;13;20;27;31;53;60;0;0;64;2,548,621.00;4652;50089;300,468,956.00;278,606,975.00;7,000,000.00;3,098,702,693.00
1604;31052014;2;21;24;27;40;51;0;0;62;3,501,762.00;5333;58157;192,768,296.00;37,083,880.00;25,000,000.00;315,583,671.00
1605;4062014;9;19;21;30;31;42;0;0;87;3,457,933.00;6694;64202;2,481,862,291.00;51,385,750.00;32,000,000.00;3,235,005,187.00
1606;7062014;1;15;37;42;46;54;1;3,159,929,388.00;101;3,644,491.00;9327;56379;0;62,873,125.00;3,000,000.00;3,331,871,917.00
1607;11062014;7;31;32;41;51;52;0;0;91;182,994.00;2820;84358;30,675,581.00;28,443,640.00;7,000,000.00;3,375,694,177.00
1608;14062014;5;6;17;43;54;59;0;0;79;2,543,255.00;5998;47853;676,866,383.00;34,318,150.00;11,000,000.00;3,428,567,116.00
1609;18062014;2;6;13;26;53;60;0;0;140;1,482,654.00;8573;34588;2,499,595,053.00;354,547,825.00;30,000,000.00;3,483,191,232.00
1610;21062014;1;4;9;35;36;53;0;0;173;1,560,646.00;9626;40068;2,996,948,428.00;461,166,175.00;36,000,000.00;3,554,241,717.00
1611;25062014;24;28;47;50;51;58;0;0;97;320,775.00;6367;69813;357,012,275.00;531,470,425.00;43,000,000.00;3,636,123,763.00
1612;28062014;6;13;17;36;42;51;2;2,133,782,284.00;261;1,450,618.00;16822;32152;0;646,696,275.00;3,000,000.00;3,735,758,311.00
1613;2072014;4;18;31;44;46;49;0;0;103;1,640,604.00;5801;41614;311,282,898.00;28,863,410.00;7,000,000.00;3,780,227,298.00
1614;5072014;14;17;21;27;43;49;1;691,243,829.00;149;1,384,325.00;7458;39509;0;35,231,515.00;20,000,000.00;3,834,507,433.00
1615;9072014;5;20;26;31;33;44;0;0;71;3,028,872.00;5701;53887;1,941,935,868.00;367,321,325.00;25,000,000.00;3,891,099,523.00
1616;12072014;28;31;40;42;46;58;0;0;185;1,707,501.00;6475;69693;252,383,433.00;53,955,980.00;32,000,000.00;3,974,227,876.00
1617;16072014;3;23;26;31;47;54;2;1,607,590,416.00;265;1,416,236.00;13116;40877;0;64,104,445.00;3,000,000.00;4,072,991,663.00
1618;19072014;9;20;24;43;51;52;1;340,079,367.00;32;5,769,204.00;3161;83434;0;31,533,535.00;3,000,000.00;4,121,574,432.00
1619;23072014;5;8;17;42;46;47;0;0;92;1,839,204.00;7438;32498;1,770,715,121.00;28,901,780.00;22,000,000.00;4,166,102,535.00
1620;26072014;13;23;27;34;38;57;0;0;136;2,109,454.00;9539;42964;2,299,188,794.00;490,022,175.00;28,000,000.00;4,241,598,776.00
1621;30072014;10;22;24;38;39;49;1;2,927,952,338.00;81;4,213,935.00;6823;71466;0;58,301,500.00;3,000,000.00;433,142,214.00
1622;2082014;4;5;7;21;45;53;0;0;107;1,797,591.00;7833;35079;354,314,563.00;32,853,480.00;6,500,000.00;4,382,038,508.00
1623;5082014;33;43;49;50;56;59;0;0;28;4,596,832.00;1825;100,752.00;591,414,304.00;219,848,475.00;10,000,000.00;4,415,909,902.00
1624;7082014;2;27;32;41;47;58;0;0;76;2,719,242.00;4576;64517;2,310,553,915.00;35,299,480.00;28,000,000.00;4,470,294,747.00
1625;9082014;11;22;36;40;45;52;0;0;77;3,866,721.00;6419;66262;2,859,017,711.00;508,557,825.00;35,000,000.00;4,548,646,718.00
1626;13082014;3;5;14;35;43;52;0;0;158;2,462,884.00;12451;44647;3,575,846,517.00;664,672,675.00;44,000,000.00;4,651,050,834.00
1627;16082014;20;26;32;41;45;57;1;4,434,062,624.00;130;358,376.00;9306;71518;0;79,577,270.00;3,000,000.00;4,773,653,137.00
1628;20082014;26;29;34;38;50;60;0;0;36;4,815,974.00;2795;88614;319,375,109.00;296,137,525.00;6,600,000.00;4,819,278,154.00
1629;23082014;4;20;24;35;47;59;0;0;92;2,432,052.00;5701;56067;2,526,148,427.00;38,217,960.00;33,000,000.00;4,878,159,415.00
1630;27082014;1;7;30;43;44;54;0;0;81;3,932,458.00;6412;70967;3,112,912,644.00;544,071,525.00;38,000,000.00;4,961,982,876.00
1631;30082014;4;29;44;47;48;60;0;0;140;2,686,444.00;9659;55625;380,573,236.00;642,410,475.00;46,000,000.00;5,060,957,123.00
1632;3092014;6;18;24;27;56;59;1;4,677,061,569.00;244;1,938,555.00;16339;41356;0;80,793,170.00;3,000,000.00;5,185,432,726.00
1633;6092014;1;2;11;13;36;49;0;0;99;1,863,431.00;7430;3547;339,830,914.00;315,104,975.00;7,000,000.00;5,233,980,001.00
1634;10092014;9;10;23;33;44;51;1;706,530,182.00;110;1,809,685.00;6257;45449;0;34,001,840.00;22,000,000.00;5,286,365,612.00
1635;13092014;8;23;28;30;32;51;0;0;112;2,502,629.00;6874;58251;2,312,439,125.00;478,763,825.00;30,000,000.00;5,360,127,312.00
1636;17092014;19;26;33;35;51;52;0;0;90;3,863,727.00;8474;58622;2,953,004,353.00;59,395,800.00;37,000,000.00;5,451,636,632.00
1637;20092014;1;5;24;47;55;56;0;0;144;2,811,334.00;11489;50337;3,698,747,612.00;691,483,325.00;45,000,000.00;5,558,171,386.00
1638;24092014;1;2;38;41;42;58;0;0;143;3,457,639.00;9363;7544;4,609,562,318.00;84,454,425.00;55,000,000.00;5,688,287,773.00
1639;27092014;16;29;34;35;49;51;2;2,847,374,918.00;228;258,378.00;13321;63176;0;1,006,229,775.00;30,000,000.00;5,843,314,563.00
1640;1102014;2;6;18;23;31;46;2;1,513,401,355.00;253;12,364.00;12809;34887;0;534,301,325.00;3,000,000.00;5,925,632,759.00
1641;4102014;23;29;30;33;46;51;0;0;47;425,222.00;4951;57666;368,152,694.00;341,366,075.00;8,000,000.00;5,978,226,002.00
1642;8102014;3;23;42;43;47;60;0;0;53;4,128,603.00;5355;58374;77,123,473.00;373,753,975.00;12,500,000.00;6,035,809,151.00
1643;11102014;16;19;20;28;37;60;0;0;60;4,511,302.00;5152;75054;1,269,852,341.00;462,338,425.00;18,500,000.00;6,107,040,239.00
1644;15102014;10;13;16;22;34;60;0;0;92;309,182.00;8884;45739;3,283,587,518.00;485,857,375.00;40,000,000.00;6,181,894,822.00
1645;18102014;8;18;21;31;37;38;0;0;137;2,919,803.00;8400;68029;4,020,453,738.00;683,252,175.00;50,000,000.00;6,287,161,425.00
1646;22102014;19;23;34;40;41;58;0;0;126;3,971,443.00;10700;66809;4,942,246,637.00;854,723,675.00;60,000,000.00;6,418,846,126.00
1647;25102014;12;17;23;38;53;54;1;6,105,015,243.00;259;2,437,132.00;20655;43657;0;107,816,610.00;3,000,000.00;6,584,955,929.00
1648;29102014;15;16;18;20;22;48;0;0;98;1,771,166.00;5545;44718;319,741,978.00;29,647,770.00;7,000,000.00;6,630,633,355.00
1649;1112014;24;33;38;42;44;54;0;0;99;2,386,471.00;7522;4487;3,002,973,319.00;403,550,725.00;37,000,000.00;66,928,072.00
1650;5112014;17;23;29;38;57;60;0;0;133;2,816,094.00;10962;4881;3,692,916,409.00;63,974,315.00;45,000,000.00;6,791,370,499.00
1651;8112014;8;27;35;38;41;44;0;0;145;318,663.00;12024;54897;4,544,082,051.00;789,235,225.00;55,000,000.00;6,912,965,592.00
1652;12112014;7;24;26;28;44;57;0;0;391;1,461,295.00;22215;36742;5,596,598,943.00;97,593,625.00;67,000,000.00;706,332,515.00
1653;14112014;1;21;22;27;32;45;0;0;134;3,942,172.00;12071;62517;6,569,692,882.00;902,292,075.00;80,000,000.00;7,202,338,571.00
1654;19112014;7;16;33;42;50;58;0;0;249;347,395.00;19592;63073;11,406,671,247.00;147,750,745.00;135,000,000.00;7,429,973,691.00
1655;22112014;7;24;28;46;53;56;2;6,765,755,948.00;704;1,638,473.00;39616;41595;0;1,970,238,225.00;2,500,000.00;7,733,522,356.00
1656;26112014;4;6;11;43;54;56;0;0;55;3,490,247.00;5037;54443;353,617,117.00;32,788,810.00;7,500,000.00;7,784,039,089.00
1657;29112014;7;10;14;37;45;54;1;833,647,639.00;170;1,532,871.00;9969;37342;0;445,103,725.00;3,000,000.00;785,261,488.00
1658;3122014;7;11;19;23;40;49;1;374,824,831.00;110;1,849,785.00;7011;4146;0;34,755,275.00;3,000,000.00;7,906,161,286.00
1659;6122014;4;10;20;33;37;49;0;0;95;2,293,869.00;6810;45713;2,748,978,003.00;37,221,940.00;34,000,000.00;7,963,508,008.00
1660;10122014;8;17;34;38;42;51;1;3,363,904,143.00;218;1,531,271.00;11526;41374;0;57,018,440.00;3,000,000.00;8,051,354,601.00
1661;13122014;13;16;27;43;48;58;0;0;70;3,007,443.00;6712;44806;387,801,777.00;35,958,550.00;8,000,000.00;8,106,754,855.00
1662;17122014;10;14;25;29;33;57;2;407,742,991.00;160;1,451,072.00;8641;38383;0;39,656,610.00;3,000,000.00;81,678,526.00
1663;20122014;18;20;27;40;49;55;0;0;28;7,312,968.00;3524;83007;37,719,517.00;349,750,625.00;8,000,000.00;8,221,737,625.00
1664;24122014;8;21;23;29;36;48;1;799,370,878.00;131;1,749,474.00;8211;39873;0;39,145,840.00;240,000,000.00;0
1665;31122014;1;5;11;16;20;56;4;6,582,388,816.00;2581;1,976,432.00;168546;43236;0;871,318,160.00;3,000,000.00;0
1666;3012015;1;2;23;27;45;51;0;0;82;151,918.00;5042;35295;229,476,072.00;21,277,950.00;5,000,000.00;32,782,298.00
1667;7012015;7;12;24;44;51;56;1;586,277,449.00;143;1,354,491.00;7934;34875;0;330,840,675.00;3,000,000.00;83,753,925.00
1668;10012015;5;40;47;52;55;57;0;0;42;4,477,097.00;3171;84713;346,385,902.00;321,183,025.00;7,500,000.00;133,237,626.00
1669;14012015;28;29;31;45;48;49;0;0;54;3,917,042.00;3941;76673;156,719,231.00;361,292,425.00;20,000,000.00;188,900,861.00
1670;17012015;1;17;19;30;33;47;0;0;132;2,229,652.00;10142;41456;2,109,349,813.00;502,710,375.00;27,000,000.00;266,351,933.00
1671;21012015;21;27;31;45;55;56;0;0;71;4,370,129.00;5343;8296;2,680,916,731.00;529,979,975.00;34,000,000.00;348,004,352.00
1672;24012015;1;3;5;10;20;42;1;3,347,100,288.00;566;638,944.00;28440;18165;0;61,771,235.00;3,000,000.00;443,173,433.00
1673;28012015;5;10;23;24;35;47;0;0;97;1,794,476.00;7613;32662;32,064,444.00;29,731,450.00;7,500,000.00;488,979,783.00
1674;31012015;22;30;42;50;58;59;0;0;49;4,749,331.00;2994;111,039.00;2,339,143,362.00;397,498,375.00;30,000,000.00;550,221,159.00
1675;4022015;3;18;34;35;36;56;1;2,935,310,938.00;139;2,328,301.00;10903;42404;0;55,279,070.00;3,000,000.00;635,387,957.00
1676;7022015;1;2;11;37;48;51;0;0;46;4,084,361.00;4406;60917;346,095,848.00;320,914,075.00;7,000,000.00;684,830,223.00
1677;11022015;10;15;28;33;51;52;2;367,808,824.00;154;1,373,083.00;7597;39762;0;361,180,375.00;3,000,000.00;740,476,196.00
1678;14022015;9;11;17;19;35;52;0;0;111;1,663,425.00;6955;37925;34,012,663.00;315,379,175.00;6,000,000.00;789,065,716.00
1679;18022015;1;2;27;28;46;47;1;554,804,814.00;35;3,329,702.00;3289;50618;0;19,905,830.00;15,000,000.00;819,734,029.00
1680;21022015;23;37;38;46;47;51;1;1,654,748,501.00;298;854,166.00;5821;62468;0;43,477,555.00;3,000,000.00;886,718,588.00
1681;25022015;1;6;8;11;33;50;1;303,183,086.00;90;1,828,723.00;6663;35287;0;281,123,625.00;3,000,000.00;930,030,458.00
1682;28022015;7;13;35;37;39;51;0;0;201;889,493.00;8761;29153;329,346,201.00;305,383,125.00;7,000,000.00;977,079,918.00
1683;4032015;4;12;32;33;34;48;1;719,979,902.00;80;2,650,729.00;6925;43745;0;362,211,375.00;3,000,000.00;1,032,884,734.00
1684;7032015;9;12;18;31;39;50;0;0;49;3,880,385.00;4143;65562;1,508,279,662.00;32,477,135.00;20,000,000.00;1,082,921,277.00
1685;11032015;3;18;31;39;46;51;0;0;134;2,156,546.00;7584;54433;2,040,606,112.00;493,594,625.00;26,000,000.00;1,158,967,915.00
1686;14032015;9;14;37;44;46;55;3;892,702,865.00;117;2,957,887.00;8999;54938;0;59,111,810.00;3,000,000.00;12,500,397.00
1687;18032015;15;24;37;46;49;58;1;317,473,256.00;75;2,297,902.00;4522;54445;0;29,437,405.00;3,000,000.00;1,295,393,024.00
1688;21032015;18;23;30;32;42;56;0;0;47;3,920,552.00;4355;60444;339,437,246.00;31,473,995.00;7,000,000.00;1,343,884,061.00
1689;25032015;2;5;13;27;41;53;2;361,023,313.00;185;1,122,715.00;9634;30798;0;35,477,090.00;19,000,000.00;1,398,542,545.00
1690;28032015;21;24;26;35;45;53;0;0;63;4,263,638.00;5708;67226;188,353,995.00;458,804,525.00;25,000,000.00;1,469,229,177.00
1691;1042015;1;10;24;39;45;58;0;0;145;2,166,017.00;9387;47797;2,462,094,512.00;53,645,920.00;32,000,000.00;155,187,983.00
1692;4042015;11;13;14;27;44;56;0;0;180;1,711,648.00;12447;3536;302,964,106.00;526,252,125.00;38,000,000.00;163,295,791.00
1693;8042015;5;15;18;19;21;38;0;0;178;2,238,335.00;13997;40664;376,357,937.00;68,053,730.00;46,000,000.00;1,737,806,241.00
1694;11042015;20;29;34;37;45;57;1;4,690,409,393.00;348;1,445,794.00;10854;66221;0;85,939,430.00;25,000,000.00;1,870,210,532.00
1695;15042015;24;36;38;43;44;58;0;0;128;2,220,193.00;8910;45564;2,598,837,292.00;48,540,870.00;33,000,000.00;1,944,995,988.00
1696;18042015;1;12;17;31;37;46;1;3,290,993,588.00;135;2,783,274.00;9824;54639;0;641,795,325.00;3,000,000.00;2,043,875,461.00
1697;22042015;8;23;30;51;53;58;0;0;62;2,362,794.00;3593;58245;269,856,023.00;250,221,425.00;6,000,000.00;2,082,426,323.00
1698;25042015;11;13;24;28;44;45;0;0;132;1,676,414.00;8869;35643;677,489,333.00;37,797,410.00;11,000,000.00;2,140,659,654.00
1699;29042015;1;6;10;30;33;38;0;0;189;1,299,907.00;9424;37242;2,604,512,594.00;419,643,825.00;33,000,000.00;2,205,312,914.00
1700;2052015;15;18;41;48;50;58;1;3,149,403,801.00;65;455,074.00;5380;78544;0;505,245,175.00;2,500,000.00;2,283,154,517.00
1701;5052015;3;9;18;32;40;56;1;201,842,355.00;59;1,857,145.00;3328;47034;0;18,715,640.00;2,000,000.00;2,311,989,141.00
1702;7052015;17;19;33;35;39;52;1;275,736,725.00;139;1,076,876.00;5963;3586;0;25,567,425.00;3,000,000.00;2,351,380,104.00
1703;9052015;3;23;26;35;39;49;0;0;75;2,306,269.00;4451;55515;318,629,213.00;29,544,590.00;7,000,000.00;2,396,898,563.00
1704;13052015;1;7;11;32;51;59;0;0;74;281,537.00;6399;46511;178,661,818.00;355,855,775.00;23,000,000.00;2,451,724,191.00
1705;16052015;25;27;29;37;50;51;0;0;60;5,210,779.00;6095;73279;2,362,546,427.00;534,023,975.00;30,000,000.00;2,533,999,657.00
1706;20052015;12;31;34;36;48;56;1;299,384,936.00;136;2,519,907.00;10756;45517;0;585,369,625.00;3,000,000.00;2,624,185,793.00
1707;23052015;7;16;20;27;36;52;0;0;65;2,679,728.00;4048;6147;320,862,129.00;29,751,635.00;6,500,000.00;2,670,023,241.00
1708;27052015;17;29;32;38;45;50;0;0;72;3,020,591.00;4174;74434;721,487,856.00;371,476,385.00;12,000,000.00;2,727,255,489.00
1709;30052015;7;19;30;35;42;47;0;0;102;2,662,003.00;6499;59684;2,748,398,427.00;46,378,374.00;33,000,000.00;2,798,709,253.00
1710;3062015;7;21;28;56;58;59;0;0;90;3,993,687.00;6845;75014;3,410,509,625.00;613,936,295.00;42,000,000.00;2,893,296,569.00
1711;6062015;22;26;38;39;45;50;0;0;85;4,488,537.00;6112;89174;4,113,320,024.00;65,167,424.00;50,000,000.00;2,993,698,056.00
1712;10062015;2;12;19;29;50;59;0;0;169;3,168,366.00;9443;81005;5,099,682,522.00;91,459,522.00;65,000,000.00;3,134,606,986.00
1713;13062015;3;10;16;23;27;29;2;3,159,869,207.00;388;17,070.00;21476;44056;0;113,128,519.00;3,000,000.00;3,308,900,685.00
1714;17062015;2;8;24;36;51;52;0;0;106;1,747,123.00;5421;48803;2,800,427,191.00;316,326,815.00;33,000,000.00;3,357,636,205.00
1715;20062015;16;20;35;40;53;60;0;0;58;5,444,391.00;4649;97033;3,382,117,357.00;53,936,666.00;40,000,000.00;3,440,734,801.00
1716;24062015;2;25;36;41;42;53;1;4,078,187,795.00;62;6,094,626.00;5896;91555;0;645,424,675.00;3,000,000.00;3,540,173,437.00
1717;27062015;2;9;16;37;44;58;0;0;122;1,466,509.00;4934;51802;329,578,525.00;305,598,545.00;6,800,000.00;3,587,256,083.00
1718;1072015;4;30;31;32;47;53;0;0;49;4,125,755.00;3197;90335;701,982,166.00;345,307,725.00;11,500,000.00;3,640,456,604.00
1719;4072015;1;22;31;34;44;54;0;0;45;579,895.00;3009;123,891.00;2,729,250,036.00;44,572,668.00;33,000,000.00;3,709,128,372.00
1720;7072015;18;23;31;39;49;57;0;0;47;4,455,133.00;3410;87721;3,114,970,761.00;357,655,865.00;35,000,000.00;3,764,231,334.00
1721;9072015;4;12;19;33;36;38;1;3,640,433,156.00;188;1,517,292.00;9668;42149;0;487,229,995.00;3,000,000.00;3,839,297,391.00
1722;11072015;9;23;39;41;49;58;0;0;33;5,279,849.00;2640;94283;320,959,245.00;29,760,640.00;7,000,000.00;3,885,148,713.00
1723;15072015;14;27;30;46;52;60;0;0;54;3,812,857.00;3169;92816;700,238,206.00;35,168,280.00;11,000,000.00;3,939,331,424.00
1724;18072015;27;33;37;39;58;60;0;0;53;4,815,401.00;4281;85165;2,478,780,264.00;435,928,325.00;32,000,000.00;4,006,493,588.00
1725;22072015;16;18;26;30;31;34;0;0;51;6,607,032.00;5054;95245;3,099,493,463.00;575,550,395.00;37,500,000.00;4,095,166,904.00
1726;25072015;3;10;42;49;54;57;0;0;111;3,438,316.00;7581;71919;3,802,538,682.00;651,891,975.00;46,000,000.00;4,195,601,937.00
1727;29072015;4;6;19;20;40;41;1;4,639,100,923.00;122;3,722,408.00;8814;73605;0;77,569,436.00;3,000,000.00;4,315,110,829.00
1728;1082015;3;8;28;39;42;59;0;0;45;4,252,531.00;3617;75581;352,512,452.00;32,686,381.00;7,500,000.00;4,365,469,752.00
1729;4082015;7;14;23;43;44;53;0;0;39;3,329,347.00;2553;72656;2,321,541,162.00;22,178,415.00;27,000,000.00;439,963,937.00
1730;6082015;1;10;17;24;42;51;2;1,394,087,415.00;195;1,299,053.00;10089;35868;0;43,268,162.00;3,000,000.00;4,466,301,324.00
1731;8082015;5;18;27;43;49;59;0;0;68;257,642.00;4160;60163;322,730,534.00;29,924,881.00;7,000,000.00;4,512,405,687.00
1732;12082015;25;34;38;45;53;60;1;704,155,717.00;73;283,643.00;3177;93106;0;353,672,865.00;3,000,000.00;45,668,950.00
1733;15082015;3;5;9;14;41;46;1;333,042,853.00;63;2,869,757.00;4818;53606;0;30,881,081.00;3,000,000.00;4,614,472,552.00
1734;19082015;12;17;25;29;41;52;0;0;64;2,567,661.00;3315;70816;143,825,696.00;28,068,845.00;19,000,000.00;4,657,717,377.00
1735;22082015;6;16;33;34;45;46;0;0;86;3,081,666.00;4779;79222;1,926,457,758.00;452,679,535.00;25,000,000.00;4,727,460,349.00
1736;26082015;12;13;24;29;32;41;0;0;105;2,873,558.00;6581;65496;2,482,264,342.00;515,366,355.00;31,000,000.00;4,806,861,291.00
1737;29082015;5;8;42;50;51;59;0;0;73;490,319.00;5770;88619;3,141,614,277.00;61,137,594.00;39,000,000.00;490,105,414.00
1738;2092015;12;28;37;46;48;53;1;3,861,539,578.00;96;4,071,007.00;6889;81043;0;66,754,387.00;3,000,000.00;5,003,900,613.00
1739;5092015;9;10;17;32;34;46;0;0;51;3,550,176.00;4020;64342;2,066,383,042.00;30,926,217.00;27,000,000.00;5,051,547,706.00
1740;9092015;10;15;25;38;47;53;0;0;62;3,632,135.00;4599;6995;2,481,211,045.00;38,464,531.00;30,000,000.00;5,110,808,851.00
1741;12092015;15;18;20;32;48;49;1;3,111,477,974.00;82;4,172,499.00;6448;75803;0;58,440,900.00;3,000,000.00;5,200,846,985.00
1742;16092015;11;19;21;23;27;52;0;0;83;2,011,488.00;4483;53202;307,545,831.00;28,516,894.00;7,000,000.00;5,244,782,104.00
1743;19092015;4;10;29;31;34;35;0;0;40;5,224,333.00;3955;75482;692,496,643.00;35,694,197.00;11,500,000.00;5,299,775,079.00
1744;23092015;9;12;14;29;42;56;0;0;96;2,346,368.00;5272;61037;2,460,451,133.00;38,474,611.00;30,000,000.00;5,359,051,752.00
1745;26092015;9;13;18;47;52;60;0;0;128;2,498,782.00;6976;65498;3,049,637,624.00;546,317,555.00;38,500,000.00;5,443,221,252.00
1746;30092015;6;18;37;40;41;58;0;0;106;3,634,741.00;5849;94102;3,759,368,676.00;65,809,135.00;45,000,000.00;5,544,611,404.00
1747;3102015;6;33;34;48;53;59;2;2,322,116,726.00;93;5,165,109.00;8700;78876;0;820,482,425.00;3,000,000.00;5,671,020,659.00
1748;7102015;2;10;13;41;49;53;0;0;76;2,260,238.00;3731;65772;316,433,337.00;293,409,795.00;7,000,000.00;5,716,225,423.00
1749;10102015;3;13;14;29;33;43;0;0;78;2,864,913.00;7101;44956;2,558,387,058.00;38,169,180.00;31,000,000.00;5,775,031,528.00
1750;13102015;15;17;20;31;41;48;0;0;23;5,178,831.00;1865;91239;2,777,805,926.00;203,454,055.00;32,000,000.00;5,806,377,083.00
1751;15102015;15;22;23;42;51;57;0;0;47;5,629,889.00;4580;82534;3,265,235,792.00;451,964,695.00;40,000,000.00;5,876,009,922.00
1752;17102015;9;36;37;53;55;60;0;0;70;4,958,874.00;5668;87488;3,904,669,513.00;59,290,882.00;46,000,000.00;5,967,357,598.00
1753;21102015;8;15;29;35;45;54;1;4,733,568,552.00;149;3,019,958.00;8929;71992;0;76,858,873.00;3,000,000.00;6,085,771,748.00
1754;24102015;20;27;30;31;40;53;0;0;22;7,925,627.00;1958;127,217.00;1,890,348,352.00;297,826,375.00;23,000,000.00;6,131,656,961.00
1755;28102015;2;5;8;18;30;48;0;0;123;2,313,069.00;8784;4627;2,414,440,892.00;48,595,981.00;30,000,000.00;6,206,527,325.00
1756;31102015;6;13;14;28;35;45;0;0;134;2,603,914.00;10310;48347;3,057,196,448.00;59,598,896.00;39,000,000.00;6,298,349,549.00
1757;4112015;13;25;28;37;43;56;0;0;311;1,115,823.00;11196;44278;3,696,445,362.00;59,273,746.00;44,000,000.00;6,389,670,823.00
1758;7112015;6;11;16;23;36;42;0;0;230;2,107,157.00;13800;5017;4,589,214,425.00;82,781,160.00;55,000,000.00;6,517,209,263.00
1759;10112015;2;14;21;22;51;60;0;0;70;5,096,689.00;5957;85557;7,355,949,068.00;609,386,645.00;80,000,000.00;6,611,095,627.00
1760;13112015;10;24;25;36;47;48;0;0;206;340,462.00;14689;68209;8,647,912,704.00;119,796,096.00;110,000,000.00;6,795,661,862.00
1761;14112015;9;10;36;50;53;55;0;0;176;5,505,618.00;17821;77676;10,432,891,997.00;1,655,105,025.00;130,000,000.00;7,050,658,905.00
1762;18112015;26;32;42;45;55;59;0;0;219;6,352,019.00;18595;106,871.00;12,995,430,154.00;2,376,089,065.00;170,000,000.00;7,416,735,786.00
1763;21112015;9;12;15;21;31;36;0;0;689;2,526,918.00;43184;57595;16,202,621,193.00;297,383,730.00;200,000,000.00;7,874,905,937.00
1764;25112015;6;7;29;39;41;55;1;20,532,975,389.00;401;5,862,254.00;33850;99209;0;4,015,279,625.00;100,000,000.00;8,493,527,966.00
1765;28112015;1;6;28;37;56;58;0;0;185;2,804,825.00;9138;8112;92,385,569.00;88,630,710.00;105,000,000.00;8,630,078,631.00
1766;2122015;22;23;41;46;53;60;0;0;70;7,597,454.00;7088;107,187.00;10,218,228,621.00;90,839,126.00;110,000,000.00;8,770,031,735.00
1767;5122015;16;26;35;39;44;45;0;0;84;6,586,639.00;7608;10,389.00;11,237,424,231.00;94,503,941.00;125,000,000.00;8,915,631,109.00
1768;9122015;5;7;11;34;35;50;0;0;156;3,547,607.00;12402;63748;12,256,894,334.00;94,529,393.00;135,000,000.00;9,061,269,697.00
1769;12122015;32;37;44;47;54;60;0;0;105;5,446,029.00;7782;104,973.00;16,470,456,973.00;976,733,415.00;175,000,000.00;9,211,752,071.00
1770;16122015;11;26;27;30;34;41;0;0;110;5,579,609.00;8861;98949;17,601,061,985.00;1,048,342,715.00;187,000,000.00;9,373,267,074.00
1771;19122015;2;20;27;28;32;38;0;0;123;5,189,621.00;10330;88275;18,776,920,755.00;109,030,383.00;195,000,000.00;95,412,469.00
1772;22122015;12;19;27;39;41;45;2;9,868,897,476.00;244;2,137,777.00;13112;5683;0;890,961,435.00;3,000,000.00;9,678,514,644.00
1773;24122015;15;30;39;41;45;59;0;0;36;5,511,348.00;2312;122,595.00;365,489,404.00;338,896,565.00;6,000,000.00;9,730,727,417.00
